Product ID,Price,Product Availability,Product Condition,Price Currency,Is Sale,Merchant,Shipping,Brand,Manufacturer,Primary Categories
AVpfyTNZ1cnluZ0-rQfL,69.79,In Stock,New,USD,False,"Marine Discount Center, LLC",Value,Fusion Marine,Fusion,Electronics
AVpfyTNZ1cnluZ0-rQfL,78.99,Yes,New,USD,False,Bestbuy.com,,Fusion Marine,Fusion,Electronics
AVpfyTNZ1cnluZ0-rQfL,73.99,Yes,New,USD,False,Bestbuy.com,,Fusion Marine,Fusion,Electronics
AVpfyTNZ1cnluZ0-rQfL,84.99,Yes,New,USD,False,Bestbuy.com,,Fusion Marine,Fusion,Electronics
AVpfyTNZ1cnluZ0-rQfL,69.19,In Stock,New,USD,False,"Marine Discount Center, LLC",Value,Fusion Marine,Fusion,Electronics
AVpfyTNZ1cnluZ0-rQfL,64.37,In Stock,New,USD,False,"Marine Discount Center, LLC",Value,Fusion Marine,Fusion,Electronics
AVpfyTNZ1cnluZ0-rQfL,69.59,In Stock,New,USD,False,"Marine Discount Center, LLC",Value,Fusion Marine,Fusion,Electronics
AVphTzSz1cnluZ0-A5O2,149.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,111.62,In Stock,New,USD,False,eLGeo Electronics,Value,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,74.99,In Stock,New,USD,False,"Hyper Microsystems, Inc.",Value,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,114.99,Yes,New,USD,False,Bestbuy.com,,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,100.57,In Stock,New,USD,False,AMI Ventures Inc,Value,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,150.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,98.0,In Stock,New,USD,False,AMI Ventures Inc,Value,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,121.99,Yes,New,USD,False,Bestbuy.com,,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,105.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sengled,1 year warranty,Electronics
AVphTzSz1cnluZ0-A5O2,100.0,In Stock,New,USD,False,AtlantaLightBulbs.com,Value,Sengled,1 year warranty,Electronics
AVphjNVhLJeJML43cNXo,120.1,In Stock,New,USD,False,AMI Ventures Inc,Standard,ONLINE,,Electronics
AVphjNVhLJeJML43cNXo,124.57,In Stock,New,USD,False,AMI Ventures Inc,Standard,ONLINE,,Electronics
AVphjNVhLJeJML43cNXo,141.08,In Stock,New,USD,False,AMI Ventures Inc,Standard,ONLINE,,Electronics
AVphjNVhLJeJML43cNXo,299.99,Yes,New,USD,False,Bestbuy.com,,ONLINE,,Electronics
AVphjNVhLJeJML43cNXo,299.99,Yes,New,USD,False,Bestbuy.com,,ONLINE,,Electronics
AVpif-lR1cnluZ0-N2u9,799.99,TRUE,new,USD,False,Bestbuy.com,,Marantz,Marantz,Electronics
AVpif-lR1cnluZ0-N2u9,799.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Marantz,Marantz,Electronics
AVpif-lR1cnluZ0-N2u9,799.99,Yes,New,USD,False,Bestbuy.com,,Marantz,Marantz,Electronics
AVpgLYjnilAPnD_xonGt,499.99,TRUE,new,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,454.45,In Stock,New,USD,False,Clover Hill,Standard,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,499.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,453.6,In Stock,New,USD,False,Pro AV Dealer,Value,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,469.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,499.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,454.49,In Stock,New,USD,False,Clover Hill,Value,Yamaha,,Electronics
AVpgLYjnilAPnD_xonGt,454.95,In Stock,New,USD,False,AV Toy Store,Value,Yamaha,,Electronics
AVyn8_rsU2_QcyX9UDCW,99.95,In Stock,New,USD,False,DLR Hunter,Standard,mophie,,Electronics
AVyn8_rsU2_QcyX9UDCW,86.99,Yes,New,USD,False,Bestbuy.com,,mophie,,Electronics
AVyn8_rsU2_QcyX9UDCW,99.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,mophie,,Electronics
AVyn8_rsU2_QcyX9UDCW,79.99,Yes,New,USD,False,Bestbuy.com,,mophie,,Electronics
AVyn8_rsU2_QcyX9UDCW,99.99,Yes,New,USD,False,Bestbuy.com,,mophie,,Electronics
AVwjdjOXnnc1JgDc5uTu,249.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,V-Moda,,Electronics
AVwjdjOXnnc1JgDc5uTu,329.98,TRUE,new,USD,False,Bestbuy.com,,V-Moda,,Electronics
AVwjdjOXnnc1JgDc5uTu,329.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,V-Moda,,Electronics
AVwjdjOXnnc1JgDc5uTu,329.0,In Stock,New,USD,False,Gigasonic,Standard,V-Moda,,Electronics
AVwjdjOXnnc1JgDc5uTu,329.98,Yes,New,USD,False,Bestbuy.com,,V-Moda,,Electronics
AVwjdjOXnnc1JgDc5uTu,249.98,TRUE,new,USD,True,Bestbuy.com,,V-Moda,,Electronics
AV68tL_3KZqtpbFMRazm,349.99,TRUE,new,USD,False,Bestbuy.com,,Bose,,Electronics
AV68tL_3KZqtpbFMRazm,349.0,In Stock,New,USD,False,Walmart.com,Expedited,Bose,,Electronics
AV68tL_3KZqtpbFMRazm,349.0,yes,New,USD,False,frontrowelectronics,,Bose,,Electronics
AV68tL_3KZqtpbFMRazm,349.99,TRUE,new,USD,False,Bestbuy.com,,Bose,,Electronics
AV68tL_3KZqtpbFMRazm,349.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Bose,,Electronics
AV68tL_3KZqtpbFMRazm,349.99,Yes,New,USD,False,Bestbuy.com,,Bose,,Electronics
AVqkI_mdnnc1JgDc3ko9,1124.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,999.99,TRUE,new,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,849.99,yes,New other (see details),USD,False,best_buy,FREE,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1124.99,yes,New other (see details),USD,False,Best Buy,FREE,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1149.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1599.0,In Stock,New,USD,False,DemProductSales,Value,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1061.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1068.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1249.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1199.99,TRUE,new,USD,False,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1161.99,yes,New other (see details),USD,False,Best Buy,FREE,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1034.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1024.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1545.0,In Stock,New,USD,False,DemProductSales,Value,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,976.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVqkI_mdnnc1JgDc3ko9,1045.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVphFe7t1cnluZ0--IL-,61.99,Yes,New,USD,False,Bestbuy.com,,Urban Armor Gear,Urban Armor Gear,Electronics
AVphFe7t1cnluZ0--IL-,69.99,Yes,New,USD,False,Bestbuy.com,,Urban Armor Gear,Urban Armor Gear,Electronics
AVphFe7t1cnluZ0--IL-,60.99,Yes,New,USD,False,Bestbuy.com,,Urban Armor Gear,Urban Armor Gear,Electronics
AVphFe7t1cnluZ0--IL-,69.95,In Stock,New,USD,False,Urban Armor Gear Official,Value,Urban Armor Gear,Urban Armor Gear,Electronics
AVphFe7t1cnluZ0--IL-,69.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Urban Armor Gear,Urban Armor Gear,Electronics
AVphFe7t1cnluZ0--IL-,49.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Urban Armor Gear,Urban Armor Gear,Electronics
AVphFe7t1cnluZ0--IL-,59.99,Yes,New,USD,False,Bestbuy.com,,Urban Armor Gear,Urban Armor Gear,Electronics
AVzNkD4bglJLPUi8FXQC,1099.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1399.99,TRUE,new,USD,False,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1124.99,yes,New other (see details),USD,False,Best Buy,FREE,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1099.99,yes,New other (see details),USD,False,Best Buy,FREE,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1199.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1713.99,yes,New,USD,False,pano*rama,FREE,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1133.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1143.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1119.99,TRUE,new,USD,True,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1249.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1259.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1299.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1349.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1399.99,Yes,New,USD,False,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,1231.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVzNkD4bglJLPUi8FXQC,983.99,Yes,New,USD,True,Bestbuy.com,,Asus,,Electronics
AVpijCc5ilAPnD_xFNI6,99.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Westone,"Westone Laboratories, Inc.",Electronics
AVpijCc5ilAPnD_xFNI6,149.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Westone,"Westone Laboratories, Inc.",Electronics
AVpijCc5ilAPnD_xFNI6,149.99,Yes,New,USD,False,Bestbuy.com,,Westone,"Westone Laboratories, Inc.",Electronics
AVpijCc5ilAPnD_xFNI6,149.99,Yes,New,USD,False,Bestbuy.com,,Westone,"Westone Laboratories, Inc.",Electronics
AVpfAHy7ilAPnD_xSw71,39.99,Yes,New,USD,False,Bestbuy.com,,Peerless-AV,,Electronics
AVpfAHy7ilAPnD_xSw71,34.85,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Peerless-AV,,Electronics
AVpfQFQ-1cnluZ0-hHW5,2399.0,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Marantz,Marantz,Electronics
AVpfQFQ-1cnluZ0-hHW5,2399.98,Yes,New,USD,False,Bestbuy.com,,Marantz,Marantz,Electronics
AVpfhqMC1cnluZ0-mUBi,125.99,Yes,New,USD,False,Bestbuy.com,,Buffalo Technology,Buffalo Technology,Electronics
AVpfhqMC1cnluZ0-mUBi,139.99,Yes,New,USD,False,Bestbuy.com,,Buffalo Technology,Buffalo Technology,Electronics
AVpfhqMC1cnluZ0-mUBi,96.99,TRUE,new,USD,True,Bestbuy.com,,Buffalo Technology,Buffalo Technology,Electronics
AVpfhqMC1cnluZ0-mUBi,199.99,TRUE,new,USD,False,TigerDirect - Walmart.com,,Buffalo Technology,Buffalo Technology,Electronics
AVpfhqMC1cnluZ0-mUBi,150.99,Yes,New,USD,False,Bestbuy.com,,Buffalo Technology,Buffalo Technology,Electronics
AVpfhqMC1cnluZ0-mUBi,109.99,TRUE,new,USD,False,Bestbuy.com,,Buffalo Technology,Buffalo Technology,Electronics
AVpfhqMC1cnluZ0-mUBi,142.99,Yes,New,USD,False,Bestbuy.com,,Buffalo Technology,Buffalo Technology,Electronics
AVphvkgGLJeJML43eVIb,3499.95,Special Order,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AVphvkgGLJeJML43eVIb,3499.98,TRUE,new,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVphvkgGLJeJML43eVIb,3499.98,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVphvkgGLJeJML43eVIb,2999.98,Yes,New,USD,False,Bestbuy.com,Free Shippingon orders 35 and up,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,331.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,349.95,yes,New,USD,False,wwstereo,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,323.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,339.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,319.99,TRUE,new,USD,True,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,349.99,TRUE,new,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,319.95,yes,New,USD,False,wwstereo,FREE,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,319.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,319.95,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,349.99,Yes,New,USD,False,Bestbuy.com,,Yamaha,,Electronics
AVpfuAxyilAPnD_xhA9L,349.95,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Yamaha,,Electronics
AWIYLqVnYSSHbkXwxw9c,959.0,In Stock,New,USD,True,uShopMall,Standard,Evga,,Electronics
AWIYLqVnYSSHbkXwxw9c,649.99,TRUE,new,USD,False,Bestbuy.com,,Evga,,Electronics
AWIYLqVnYSSHbkXwxw9c,579.99,yes,New,USD,False,best_buy,FREE,Evga,,Electronics
AWIYLqVnYSSHbkXwxw9c,579.99,TRUE,new,USD,True,Bestbuy.com,,Evga,,Electronics
AVpf3_M4ilAPnD_xj0ph,181.98,TRUE,new,USD,False,Bestbuy.com,,Russound,,Electronics
AVpf3_M4ilAPnD_xj0ph,249.99,Yes,New,USD,False,Bestbuy.com,,Russound,,Electronics
AVwjdICannc1JgDc5uTl,398.0,In Stock,New,USD,False,Electronic Express,Value,Sony,,Electronics
AVwjdICannc1JgDc5uTl,498.0,In Stock,New,USD,False,Walmart.com,Standard,Sony,,Electronics
AVwjdICannc1JgDc5uTl,279.99,Yes,New,USD,True,Bestbuy.com,,Sony,,Electronics
AVwjdICannc1JgDc5uTl,399.99,Yes,New,USD,False,Bestbuy.com,,Sony,,Electronics
AVwjdICannc1JgDc5uTl,298.0,In Stock,New,USD,True,Walmart.com,Standard,Sony,,Electronics
AVwjdICannc1JgDc5uTl,348.0,More on the Way,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVwjdICannc1JgDc5uTl,349.99,TRUE,new,USD,False,Bestbuy.com,,Sony,,Electronics
AVwjdICannc1JgDc5uTl,499.99,Yes,New,USD,False,Bestbuy.com,,Sony,,Electronics
AVwjdICannc1JgDc5uTl,295.99,Yes,New,USD,True,Bestbuy.com,,Sony,,Electronics
AVwjdICannc1JgDc5uTl,244.99,Yes,New,USD,True,Bestbuy.com,,Sony,,Electronics
AVwjdICannc1JgDc5uTl,398.0,In Stock,New,USD,True,Walmart.com,Expedited,Sony,,Electronics
AVwjdICannc1JgDc5uTl,298.0,More on the Way,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVwjdICannc1JgDc5uTl,448.0,In Stock,New,USD,True,Beach Camera,Standard,Sony,,Electronics
AVwjdICannc1JgDc5uTl,398.0,In Stock,New,USD,True,Beach Camera,Standard,Sony,,Electronics
AVwjdICannc1JgDc5uTl,498.0,In Stock,New,USD,False,Focus Camera,Value,Sony,,Electronics
AVwjdICannc1JgDc5uTl,498.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVwjdICannc1JgDc5uTl,398.0,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVwjdICannc1JgDc5uTl,349.99,Yes,New,USD,True,Bestbuy.com,,Sony,,Electronics
AVwjhdTFv8e3D1O-nnNl,1129.0,yes,New,USD,False,guru_5,FREE,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1149.0,yes,New,USD,False,guru_5,FREE,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,948.99,TRUE,new,USD,True,Bestbuy.com,,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1697.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1354.95,yes,New,USD,False,iphoneguy19,FREE,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1397.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1076.94,In Stock,New,USD,True,Walmart.com,Freight,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1049.99,In Stock,New,USD,True,Walmart.com,Freight,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1259.99,Yes,New,USD,True,Bestbuy.com,Free Delivery,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1048.0,Out Of Stock,New,USD,True,Walmart.com,,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1299.99,TRUE,new,USD,False,Bestbuy.com,,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1397.99,yes,New,USD,False,buydig,FREE,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1499.99,Yes,New,USD,False,Bestbuy.com,Free Delivery,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1397.99,In Stock,New,USD,True,Walmart.com,Freight,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1297.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1249.0,yes,New,USD,False,guru_5,FREE,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,955.0,In Stock,New,USD,True,Walmart.com,Freight,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1097.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1399.99,Yes,New,USD,False,Bestbuy.com,Free Delivery,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1287.99,Yes,New,USD,True,Bestbuy.com,Free Delivery,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1597.99,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1297.99,In Stock,New,USD,True,Walmart.com,Freight,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,843.7,In Stock,New,USD,True,VIPOUTLET,Expedited,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1597.99,In Stock,New,USD,False,Video & Audio Center,Freight,Samsung,,Electronics
AVwjhdTFv8e3D1O-nnNl,1359.95,yes,New,USD,False,iphoneguy19,FREE,Samsung,,Electronics
AV1YDT2uvKc47QAVgpgi,798.0,yes,New,USD,False,videoandaudiocenter,FREE,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,629.99,yes,New other (see details),USD,False,gearbrokers,FREE,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,600.0,yes,Used,USD,False,umati_housewtp,USD 140.00,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,699.95,yes,New other (see details),USD,False,teampsales,FREE,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,848.0,yes,New,USD,False,videoandaudiocenter,FREE,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,450.0,yes,Seller refurbished,USD,False,atoz1239,USD 150.00,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,798.0,In Stock,New,USD,True,OneCall,Freight,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,746.24,yes,New other (see details),USD,False,savecentral-outlet,FREE,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,550.0,yes,Seller refurbished,USD,False,atoz1239,USD 150.00,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,798.0,In Stock,New,USD,False,Video & Audio Center,Freight,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,789.99,yes,New,USD,False,electronicsliquidators,FREE,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,848.0,In Stock,New,USD,False,Video & Audio Center,Freight,Sony,,Electronics
AV1YDT2uvKc47QAVgpgi,798.0,yes,New,USD,False,brandsmartusa,FREE,Sony,,Electronics
AWLqHC23Iwln0LfXl6G4,248.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AWLqHC23Iwln0LfXl6G4,249.99,TRUE,new,USD,False,Bestbuy.com,,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,648.0,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,748.0,yes,New,USD,False,brandsmartusa,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,698.0,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,748.0,yes,New,USD,False,electronic_express,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,749.99,Yes,New,USD,False,Bestbuy.com,,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,698.0,yes,New,USD,False,electronic_express,,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,698.0,yes,New,USD,False,buydig,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,649.99,TRUE,new,USD,False,Bestbuy.com,,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,748.0,In Stock,New,USD,False,OneCall,Standard,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,748.0,yes,New,USD,False,onecall,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,709.0,yes,New,USD,False,vela-llc,,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,698.0,yes,New,USD,False,videoandaudiocenter,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,648.0,In Stock,New,USD,True,Walmart.com,Standard,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,674.99,yes,New other (see details),USD,False,gearbrokers,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,748.0,yes,New,USD,False,buydig,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,924.99,yes,New,USD,False,kourke,FREE,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,648.0,In Stock,New,USD,True,Beach Camera,Value,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,598.0,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,748.0,In Stock,New,USD,False,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,678.0,In Stock,New,USD,True,Beach Camera,Standard,Sony,,Electronics
AVqkH8AHnnc1JgDc3kaB,999.99,Yes,New,USD,False,Bestbuy.com,,Sony,,Electronics
AVqVGRATnnc1JgDc3jFE,129.99,Yes,New,USD,True,Bestbuy.com,,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,143.99,Yes,New,USD,True,Bestbuy.com,,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,163.99,Yes,New,USD,True,Bestbuy.com,,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,139.95,Out Of Stock,New,USD,False,"ETM Online Deals, LLC",,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,249.99,In Stock,New,USD,False,Beach Camera,Standard,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,199.99,In Stock,New,USD,False,Walmart.com,Standard,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,179.99,Yes,New,USD,False,Bestbuy.com,,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,147.99,Yes,New,USD,True,Bestbuy.com,,Sharp,,Electronics
AVqVGRATnnc1JgDc3jFE,199.99,Yes,New,USD,False,Bestbuy.com,,Sharp,,Electronics
AVpf6QQIilAPnD_xkYtp,319.99,Yes,New,USD,False,Bestbuy.com,,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,299.99,In Stock,New,USD,True,bhphotovideo.com,Free Expedited Shipping for most orders over $49,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,399.99,In Stock,New,USD,False,Audiolab Stereo & Video Center,Standard,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,399.99,Yes,New,USD,False,Bestbuy.com,,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,396.99,Yes,New,USD,False,Bestbuy.com,,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,398.9,In Stock,New,USD,False,UnbeatableSale,Freight,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,398.9,In Stock,New,USD,True,UnbeatableSale,Freight,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,399.99,TRUE,new,USD,False,Bestbuy.com,,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,344.99,Yes,New,USD,False,Bestbuy.com,,Pioneer,Pioneer,Electronics
AVpf6QQIilAPnD_xkYtp,339.99,TRUE,new,USD,True,Bestbuy.com,,Pioneer,Pioneer,Electronics
